transaction_id,customer_id,date,amount,product_id
T2708,C1069,2023-07-12,40.03,49
T2709,C1098,2023-06-29,44.84,22
T2710,C1041,2024-03-28,61.47,3
T2711,C1278,2023-06-13,47.78,11
T2712,C1214,2024-05-29,92.71,11
T2713,C1099,2024-03-14,52.48,36
T2714,C1175,2024-06-29,18.16,37
T2715,C1097,2024-07-30,36.88,36
T2716,C1285,2023-02-11,17.08,24
T2717,C1207,2024-02-01,64.53,49
T2718,C1013,2024-05-17,123.76,21
T2719,C1146,2023-01-20,42.05,47
T2720,C1120,2023-04-06,76.11,4
T2721,C1217,2023-06-22,111.22,12
T2722,C1291,2023-04-30,46.19,36
T2723,C1045,2024-04-10,91.45,19
T2724,C1047,2023-03-19,93.45,15
T2725,C1044,2024-06-20,80.63,37
T2726,C1282,2023-07-27,81.17,4
T2727,C1220,2023-12-12,68.95,1
T2728,C1140,2023-08-25,16.42,45
T2729,C1116,2023-07-22,23.49,41
T2730,C1175,2024-05-16,37.73,37
T2731,C1257,2023-07-25,34.42,33
T2732,C1017,2024-07-21,96.25,34
T2733,C1070,2024-01-03,84.55,16
T2734,C1195,2023-07-28,59.0,2
T2735,C1072,2024-05-16,77.0,44
T2736,C1290,2023-06-11,48.93,49
T2737,C1258,2023-07-17,44.23,23
T2738,C1244,2024-05-30,39.59,31
T2739,C1108,2023-04-21,49.33,12
T2740,C1022,2024-05-27,28.9,30
T2741,C1032,2023-01-02,44.82,40
T2742,C1165,2023-01-06,101.31,40
T2743,C1066,2023-03-21,10.24,45
T2744,C1227,2023-12-23,40.11,19
T2745,C1230,2024-05-08,194.17,8
T2746,C1069,2024-05-05,76.63,20
T2747,C1079,2023-12-29,58.33,47
T2748,C1279,2024-01-07,36.05,30
T2749,C1166,2024-07-28,39.9,9
T2750,C1021,2024-07-04,125.92,12
T2751,C1250,2023-02-10,103.91,34
T2752,C1246,2023-11-22,99.48,36
T2753,C1183,2023-08-01,93.64,25
T2754,C1067,2023-03-19,45.19,19
T2755,C1225,2024-04-06,59.94,43
T2756,C1121,2023-11-11,19.92,27
T2757,C1293,2024-01-19,42.13,49
T2758,C1257,2023-10-27,8.01,47
T2759,C1089,2023-02-08,36.17,5
T2760,C1266,2024-05-17,15.68,42
T2761,C1262,2023-08-21,67.93,23
T2762,C1073,2023-05-08,114.68,42
T2763,C1165,2024-01-05,97.74,43
T2764,C1216,2023-06-26,20.73,18
T2765,C1060,2024-02-03,13.99,20
T2766,C1255,2023-10-24,48.38,16
T2767,C1039,2023-09-19,61.61,9
T2768,C1216,2023-02-27,37.6,29
T2769,C1098,2023-04-20,65.7,24
T2770,C1285,2024-05-16,33.0,21
T2771,C1041,2024-07-14,62.77,3
T2772,C1103,2023-11-17,102.8,13
T2773,C1231,2023-09-28,60.52,9
T2774,C1114,2023-04-15,55.61,37
T2775,C1167,2024-02-21,46.49,42
T2776,C1082,2024-01-11,96.51,20
T2777,C1013,2023-11-07,33.87,41
T2778,C1005,2023-06-05,53.35,8
T2779,C1263,2023-02-16,38.92,40
T2780,C1241,2024-07-16,43.74,24
T2781,C1178,2023-05-18,48.95,3
T2782,C1203,2024-01-14,14.48,45
T2783,C1132,2023-02-06,77.19,32
T2784,C1158,2024-02-01,116.38,27
T2785,C1042,2023-04-21,122.1,23
T2786,C1028,2024-02-10,133.38,3
T2787,C1140,2023-04-27,10.21,33
T2788,C1296,2023-10-15,45.06,17
T2789,C1275,2023-08-29,47.71,17
T2790,C1160,2023-10-25,77.26,46
T2791,C1175,2023-07-06,46.01,15
T2792,C1247,2023-07-15,55.95,23
T2793,C1137,2023-07-30,28.22,46
T2794,C1113,2024-01-05,99.86,30
T2795,C1182,2024-04-18,26.35,34
T2796,C1153,2023-08-01,56.8,26
T2797,C1165,2023-01-13,161.62,31
T2798,C1010,2023-04-23,61.84,45
T2799,C1187,2023-03-01,45.09,26
T2800,C1117,2023-12-31,102.97,40
T2801,C1059,2024-04-13,88.58,15
T2802,C1235,2023-05-04,50.61,42
T2803,C1044,2023-11-06,54.75,22
T2804,C1054,2023-10-04,70.61,4
T2805,C1003,2023-09-12,127.32,44
T2806,C1218,2024-05-28,42.16,42
T2807,C1249,2023-06-05,75.19,42
T2808,C1116,2023-12-28,36.24,40
T2809,C1000,2023-11-11,10.46,5
T2810,C1137,2024-05-22,16.69,24
T2811,C1076,2023-05-09,69.97,39
T2812,C1069,2024-06-25,28.34,2
T2813,C1175,2024-05-12,48.15,33
T2814,C1214,2023-09-18,94.13,49
T2815,C1149,2024-04-22,28.83,33
T2816,C1100,2024-01-11,49.47,49
T2817,C1270,2023-07-06,46.44,16
T2818,C1162,2024-05-09,22.51,3
T2819,C1063,2023-01-15,54.0,47
T2820,C1243,2023-03-22,75.23,16
T2821,C1034,2024-05-29,17.83,28
T2822,C1260,2024-04-05,40.9,25
T2823,C1048,2023-06-23,65.75,42
T2824,C1170,2024-07-25,75.16,13
T2825,C1149,2024-01-16,64.06,5
T2826,C1288,2023-05-21,163.37,17
T2827,C1087,2024-05-12,82.18,25
T2828,C1031,2024-07-29,86.42,10
T2829,C1136,2024-04-08,42.45,12
T2830,C1094,2023-12-29,72.35,2
T2831,C1206,2024-05-15,87.99,21
T2832,C1018,2024-04-12,57.12,45
T2833,C1096,2023-10-11,43.4,17
T2834,C1267,2024-03-15,105.7,10
T2835,C1199,2024-05-03,40.17,28
T2836,C1036,2023-01-20,31.85,33
T2837,C1005,2023-09-25,62.62,7
T2838,C1158,2024-06-26,72.85,41
T2839,C1163,2023-06-03,50.63,22
T2840,C1057,2023-12-23,36.22,12
T2841,C1272,2023-10-06,69.22,16
T2842,C1008,2023-12-07,41.72,47
T2843,C1280,2023-07-14,40.29,34
T2844,C1001,2024-01-05,44.57,36
T2845,C1171,2024-03-20,17.58,13
T2846,C1293,2024-03-04,31.24,17
T2847,C1294,2024-04-27,24.18,17
T2848,C1286,2023-05-27,80.16,38
T2849,C1070,2023-03-23,73.34,13
T2850,C1214,2023-11-11,15.45,6
T2851,C1089,2023-04-06,28.11,47
T2852,C1093,2023-12-31,50.8,17
T2853,C1134,2023-08-11,135.09,5
T2854,C1128,2024-02-21,57.27,48
T2855,C1152,2023-09-26,46.12,10
T2856,C1031,2023-11-23,87.39,33
T2857,C1245,2024-07-08,56.35,43
T2858,C1104,2023-12-31,43.52,35
T2859,C1134,2024-06-30,15.78,19
T2860,C1232,2023-05-21,87.1,34
T2861,C1014,2024-07-14,115.07,37
T2862,C1182,2023-05-05,55.93,18
T2863,C1209,2024-02-28,66.49,4
T2864,C1253,2023-01-27,30.53,4
T2865,C1066,2024-01-28,81.44,7
T2866,C1044,2024-05-25,47.09,47
T2867,C1264,2023-06-06,36.94,30
T2868,C1153,2023-04-02,119.74,17
T2869,C1063,2023-08-05,72.12,9
T2870,C1250,2023-02-08,96.13,26
T2871,C1088,2023-01-02,70.93,12
T2872,C1081,2023-09-05,24.05,8
T2873,C1041,2024-04-28,14.15,18
T2874,C1202,2023-08-22,31.33,41
T2875,C1090,2023-06-10,73.46,31
T2876,C1212,2023-05-11,44.95,14
T2877,C1180,2023-02-15,47.1,9
T2878,C1188,2023-08-17,59.23,16
T2879,C1080,2023-07-03,40.48,4
T2880,C1118,2023-09-18,38.89,47
T2881,C1014,2023-07-07,41.63,20
T2882,C1102,2023-12-09,46.82,49
T2883,C1175,2024-02-24,23.54,34
T2884,C1290,2023-01-07,72.11,1
T2885,C1220,2023-01-04,49.43,40
T2886,C1042,2023-06-10,56.93,14
T2887,C1032,2023-05-14,37.6,28
T2888,C1289,2023-02-21,88.38,16
T2889,C1127,2024-06-03,16.08,16
T2890,C1112,2023-02-21,40.34,37
T2891,C1020,2024-05-10,90.95,46
T2892,C1019,2023-02-08,62.02,44
T2893,C1005,2023-12-31,60.05,16
T2894,C1120,2023-08-10,26.24,49
T2895,C1112,2023-11-21,22.16,38
T2896,C1147,2023-10-30,57.97,16
T2897,C1085,2023-05-10,54.25,38
T2898,C1140,2023-02-28,103.38,11
T2899,C1262,2024-05-22,33.86,33
T2900,C1243,2024-02-27,42.62,44
T2901,C1004,2024-03-17,39.04,26
T2902,C1014,2023-12-25,38.0,11
T2903,C1193,2023-10-25,47.03,11
T2904,C1122,2024-05-08,55.15,18
T2905,C1220,2023-04-04,117.73,28
T2906,C1016,2023-12-18,51.61,38
T2907,C1125,2023-05-06,69.24,1
T2908,C1261,2024-01-13,107.85,36
T2909,C1150,2023-08-08,52.03,47
T2910,C1236,2023-09-05,39.46,25
T2911,C1074,2023-07-12,108.98,26
T2912,C1025,2023-12-12,39.92,34
T2913,C1075,2023-02-05,47.51,24
T2914,C1210,2024-03-23,47.68,11
T2915,C1015,2023-08-24,58.82,47
T2916,C1064,2024-07-22,113.19,27
T2917,C1271,2023-09-18,128.94,42
T2918,C1153,2023-03-13,79.23,22
T2919,C1008,2023-06-16,44.97,15
T2920,C1175,2023-09-24,126.54,26
T2921,C1041,2023-08-11,32.12,46
T2922,C1263,2023-06-03,56.65,33
T2923,C1217,2023-07-12,130.53,45
T2924,C1260,2024-03-01,62.84,38
T2925,C1137,2023-08-07,21.33,9
T2926,C1020,2023-04-01,59.1,7
T2927,C1153,2023-12-26,62.88,22
T2928,C1159,2024-03-04,89.47,30
T2929,C1088,2023-10-16,21.72,19
T2930,C1072,2024-02-25,122.34,18
T2931,C1048,2023-04-25,26.8,28
T2932,C1290,2023-03-26,87.14,20
T2933,C1239,2024-04-06,25.69,32
T2934,C1050,2024-04-02,32.38,26
T2935,C1037,2023-10-25,64.79,20
T2936,C1262,2023-10-09,34.53,5
T2937,C1088,2023-09-23,48.99,33
T2938,C1091,2023-05-08,99.06,35
T2939,C1225,2024-02-18,47.64,31
T2940,C1041,2023-08-10,26.74,19
T2941,C1089,2024-03-12,95.17,25
T2942,C1073,2023-09-14,48.36,48
T2943,C1285,2024-05-07,15.07,2
T2944,C1237,2024-05-06,63.99,16
T2945,C1052,2024-04-15,58.75,13
T2946,C1138,2023-06-05,30.97,49
T2947,C1158,2024-01-24,58.48,19
T2948,C1055,2024-03-12,54.25,9
T2949,C1161,2024-02-23,50.54,36
T2950,C1290,2024-05-25,46.66,42
T2951,C1150,2023-04-02,16.91,18
T2952,C1029,2024-01-16,70.59,20
T2953,C1232,2024-02-10,58.87,13
T2954,C1149,2023-07-27,26.61,33
T2955,C1013,2023-05-28,67.44,3
T2956,C1086,2023-11-24,118.36,19
T2957,C1163,2023-05-30,24.93,35
T2958,C1123,2023-12-08,68.2,19
T2959,C1236,2023-03-11,10.01,19
T2960,C1199,2023-08-18,51.21,42
T2961,C1015,2023-08-19,112.04,26
T2962,C1232,2024-03-01,25.64,7
T2963,C1163,2023-01-12,24.18,44
T2964,C1172,2023-07-30,66.7,49
T2965,C1132,2024-01-17,62.41,33
T2966,C1114,2023-10-16,37.38,12
T2967,C1121,2024-03-09,75.04,13
T2968,C1126,2024-05-19,32.6,26
T2969,C1161,2024-03-25,74.44,14
T2970,C1060,2023-07-13,117.26,39
T2971,C1187,2023-03-16,25.09,31
T2972,C1217,2023-02-20,100.98,49
T2973,C1211,2024-01-07,109.91,41
T2974,C1207,2023-03-15,42.62,11
T2975,C1269,2024-05-01,102.38,9
T2976,C1118,2023-12-02,44.04,29
T2977,C1196,2023-01-21,77.67,21
T2978,C1278,2024-04-04,140.68,15
T2979,C1299,2023-04-23,69.86,11
T2980,C1146,2024-07-29,72.1,19
T2981,C1199,2023-06-05,30.99,6
T2982,C1211,2023-11-16,21.41,1
T2983,C1080,2023-09-25,44.07,34
T2984,C1163,2023-07-24,40.53,40
T2985,C1044,2023-04-10,67.74,20
T2986,C1170,2023-02-05,10.71,23
T2987,C1021,2023-11-09,76.65,21
T2988,C1089,2024-07-24,29.97,11
T2989,C1080,2023-07-19,31.16,42
T2990,C1216,2023-06-24,130.62,31
T2991,C1035,2024-01-15,30.34,1
T2992,C1188,2024-08-02,25.5,14
T2993,C1205,2023-11-05,130.42,12
T2994,C1083,2024-07-15,22.29,24
T2995,C1206,2024-02-03,82.63,3
T2996,C1186,2024-04-07,84.28,9
T2997,C1183,2023-05-23,32.53,1
T2998,C1028,2023-11-17,88.12,10
T2999,C1114,2024-02-15,29.29,26
T3000,C1098,2023-07-30,42.92,3
T3001,C1139,2024-03-02,91.7,16
T3002,C1261,2023-08-13,87.88,37
T3003,C1077,2024-02-23,57.22,34
T3004,C1101,2023-09-21,53.34,8
T3005,C1275,2023-02-09,14.68,10
T3006,C1126,2023-02-26,51.95,40
T3007,C1004,2024-07-02,63.3,7
T3008,C1217,2024-01-05,36.11,23
T3009,C1096,2023-12-01,24.93,36
T3010,C1198,2024-03-23,118.9,27
T3011,C1171,2023-06-07,63.94,3
T3012,C1137,2023-08-01,62.26,2
T3013,C1054,2023-09-09,14.8,27
T3014,C1269,2024-01-17,101.66,41
T3015,C1256,2023-10-28,61.68,3
T3016,C1103,2023-06-07,42.04,48
T3017,C1144,2023-10-28,28.84,46
T3018,C1199,2023-08-05,58.49,27
T3019,C1111,2023-05-24,46.9,44
T3020,C1180,2023-04-22,75.02,41
T3021,C1018,2023-06-03,74.55,3
T3022,C1269,2023-11-09,95.21,49
T3023,C1084,2023-07-30,47.49,47
T3024,C1137,2023-09-03,115.73,10
T3025,C1176,2024-03-28,27.5,28
T3026,C1070,2024-02-07,54.01,35
T3027,C1084,2023-09-11,34.48,37
T3028,C1149,2023-11-30,35.32,28
T3029,C1013,2023-01-23,45.04,42
T3030,C1097,2023-08-26,121.06,21
T3031,C1173,2023-09-20,11.01,23
T3032,C1042,2023-06-22,28.93,30
T3033,C1091,2023-04-27,36.71,23
T3034,C1288,2024-03-05,54.54,19
T3035,C1253,2023-01-08,12.98,17
T3036,C1057,2024-07-20,87.31,46
T3037,C1207,2024-07-20,76.09,31
T3038,C1177,2023-12-29,40.18,33
T3039,C1216,2023-06-20,32.63,2
T3040,C1066,2023-06-20,26.67,44
T3041,C1267,2023-11-08,111.31,34
T3042,C1153,2024-01-24,102.39,9
T3043,C1243,2023-07-27,29.52,36
T3044,C1228,2023-09-13,131.0,39
T3045,C1098,2023-01-31,82.89,34
T3046,C1001,2024-05-28,57.18,8
T3047,C1170,2024-06-06,52.18,31
T3048,C1111,2023-06-02,59.32,27
T3049,C1077,2024-06-26,108.84,16
T3050,C1040,2024-05-06,15.14,13
T3051,C1060,2023-04-19,88.47,34
T3052,C1232,2023-03-30,73.93,21
T3053,C1061,2023-08-31,56.42,19
T3054,C1225,2024-02-06,33.46,26
T3055,C1033,2023-08-05,58.45,32
T3056,C1271,2024-02-29,32.67,24
T3057,C1071,2023-04-07,45.08,13
T3058,C1243,2024-06-21,17.39,45
T3059,C1067,2024-01-19,50.53,13
T3060,C1062,2023-05-26,9.52,48
T3061,C1201,2024-03-29,51.13,32
T3062,C1029,2023-08-26,22.27,6
T3063,C1075,2024-03-16,43.91,9
T3064,C1184,2024-02-12,48.84,1
T3065,C1013,2024-01-27,73.68,41
T3066,C1081,2023-03-12,33.88,24
T3067,C1126,2023-01-11,23.67,41
T3068,C1181,2024-02-10,41.41,29
T3069,C1060,2023-05-14,80.17,28
T3070,C1167,2023-02-08,82.17,19
T3071,C1206,2023-10-26,96.59,13
T3072,C1108,2024-06-25,91.49,26
T3073,C1066,2024-02-12,81.13,17
T3074,C1076,2023-06-24,22.25,46
T3075,C1167,2023-08-13,146.21,8
T3076,C1000,2024-02-09,69.17,16
T3077,C1052,2023-09-18,39.72,37
T3078,C1033,2023-11-21,24.48,1
T3079,C1144,2024-05-02,51.67,47
T3080,C1244,2023-02-02,21.65,17
T3081,C1260,2023-01-14,42.87,6
T3082,C1198,2024-05-31,84.55,1
T3083,C1090,2023-06-05,67.67,4
T3084,C1014,2024-04-21,88.14,49
T3085,C1158,2023-06-18,3.34,22
T3086,C1059,2024-05-06,71.26,28
T3087,C1131,2024-07-29,107.05,48
T3088,C1179,2024-06-18,56.94,19
T3089,C1021,2023-05-12,64.45,11
T3090,C1028,2023-10-28,38.52,10
T3091,C1006,2023-01-28,60.65,11
T3092,C1274,2023-06-04,79.26,33
T3093,C1252,2023-08-30,30.51,20
T3094,C1057,2023-01-21,55.11,24
T3095,C1102,2024-01-12,57.48,17
T3096,C1181,2023-04-22,38.83,41
T3097,C1205,2023-03-30,33.3,14
T3098,C1116,2024-01-13,146.94,16
T3099,C1123,2024-05-02,54.57,29
T3100,C1212,2024-08-01,25.41,41
T3101,C1251,2023-04-24,59.19,6
T3102,C1039,2024-03-26,67.72,9
T3103,C1058,2024-02-13,79.01,5
T3104,C1224,2024-04-16,100.88,9
T3105,C1145,2023-04-04,52.27,25
T3106,C1054,2023-10-05,103.79,12
T3107,C1164,2024-05-26,95.73,47
T3108,C1015,2023-11-29,82.49,2
T3109,C1238,2023-04-27,48.11,10
T3110,C1104,2023-01-01,131.91,46
T3111,C1008,2024-02-29,40.23,12
T3112,C1279,2023-02-09,45.67,35
T3113,C1108,2024-05-01,47.56,12
T3114,C1241,2024-01-17,60.23,49
T3115,C1142,2023-05-28,99.58,5
T3116,C1012,2023-05-03,66.51,25
T3117,C1176,2023-02-23,41.87,5
T3118,C1027,2023-07-16,92.66,9
T3119,C1042,2023-12-06,36.47,16
T3120,C1284,2023-06-27,40.91,39
T3121,C1163,2023-10-17,61.9,15
T3122,C1075,2023-12-31,71.37,42
T3123,C1208,2023-10-06,45.01,29
T3124,C1172,2023-05-25,35.67,47
T3125,C1219,2024-03-29,30.99,9
T3126,C1199,2024-02-21,45.9,20
T3127,C1067,2023-09-26,49.94,45
T3128,C1118,2023-04-15,40.98,41
T3129,C1132,2023-10-16,49.15,28
T3130,C1052,2023-07-29,43.09,1
T3131,C1089,2023-10-10,64.57,40
T3132,C1188,2023-03-14,163.64,43
T3133,C1116,2023-09-21,47.68,7
T3134,C1100,2023-01-30,20.93,31
T3135,C1108,2023-08-24,78.1,41
T3136,C1051,2024-02-10,113.77,31
T3137,C1283,2023-04-04,44.31,20
T3138,C1203,2023-03-16,54.33,30
T3139,C1004,2023-06-21,99.37,17
T3140,C1237,2024-06-09,41.99,35
T3141,C1284,2023-06-03,44.86,44
T3142,C1246,2024-06-30,14.69,12
T3143,C1009,2023-05-24,34.24,22
T3144,C1068,2023-02-03,93.2,28
T3145,C1023,2024-03-30,131.37,15
T3146,C1002,2023-03-11,141.41,24
T3147,C1061,2023-03-08,38.0,20
T3148,C1281,2023-11-06,25.6,19
T3149,C1086,2023-04-30,45.3,29
T3150,C1170,2023-12-17,36.27,46
T3151,C1257,2023-11-02,41.22,12
T3152,C1285,2024-02-19,61.55,24
T3153,C1252,2023-07-01,23.87,25
T3154,C1015,2023-06-12,31.5,38
T3155,C1280,2023-05-20,70.04,17
T3156,C1162,2024-03-10,71.18,49
T3157,C1116,2023-08-05,70.68,7
T3158,C1203,2024-05-09,20.68,37
T3159,C1004,2023-10-19,60.7,2
T3160,C1178,2024-04-05,96.11,17
T3161,C1187,2024-01-27,46.65,41
T3162,C1038,2024-02-06,27.8,1
T3163,C1269,2024-07-17,41.23,44
T3164,C1031,2023-09-20,99.27,42
T3165,C1032,2024-05-09,93.42,14
T3166,C1127,2024-04-23,28.29,35
T3167,C1248,2023-09-07,32.86,38
T3168,C1122,2024-02-08,62.87,7
T3169,C1000,2023-09-19,105.29,20
T3170,C1170,2024-01-22,113.07,15
T3171,C1219,2023-08-30,7.88,18
T3172,C1121,2023-10-13,48.28,5
T3173,C1147,2023-05-19,38.35,15
T3174,C1277,2024-01-04,58.65,44
T3175,C1272,2024-07-06,137.21,17
T3176,C1154,2023-07-25,62.71,20
T3177,C1262,2023-02-09,31.86,18
T3178,C1055,2024-02-15,126.92,48
T3179,C1013,2023-04-29,95.74,6
T3180,C1196,2024-02-08,65.81,13
T3181,C1149,2024-01-19,80.83,41
T3182,C1070,2024-07-04,47.12,22
T3183,C1072,2023-12-08,62.76,21
T3184,C1105,2023-03-11,23.27,27
T3185,C1131,2023-06-11,104.17,10
T3186,C1213,2023-06-07,65.87,8
T3187,C1019,2024-06-27,36.08,21
T3188,C1073,2024-05-13,115.11,46
T3189,C1108,2023-08-26,109.01,24
T3190,C1246,2024-05-23,103.68,1
T3191,C1122,2023-12-12,60.2,37
T3192,C1107,2023-07-02,78.54,30
T3193,C1001,2023-02-22,28.29,8
T3194,C1282,2024-06-13,40.56,11
T3195,C1142,2024-05-31,28.79,25
T3196,C1229,2024-03-09,83.81,38
T3197,C1268,2023-03-01,40.53,38
T3198,C1037,2023-11-20,61.16,24
T3199,C1018,2023-08-17,45.21,40
T3200,C1009,2024-02-01,61.75,49
T3201,C1283,2024-05-28,37.14,8
T3202,C1112,2023-11-07,36.09,43
T3203,C1146,2024-07-02,26.55,18
T3204,C1020,2023-04-23,56.99,19
T3205,C1063,2024-06-08,73.31,35
T3206,C1067,2024-05-21,20.0,3
T3207,C1290,2024-04-25,93.55,17
T3208,C1222,2024-07-06,118.44,30
T3209,C1142,2023-05-16,32.43,33
T3210,C1173,2023-04-22,45.39,13
T3211,C1131,2023-01-19,28.71,13
T3212,C1014,2024-03-15,98.33,36
T3213,C1112,2023-09-20,136.09,16
T3214,C1225,2023-06-19,62.39,20
T3215,C1264,2023-02-06,12.15,4
T3216,C1243,2023-06-03,115.35,6
T3217,C1038,2024-07-11,15.1,32
T3218,C1247,2023-02-11,68.75,33
T3219,C1063,2023-01-05,64.13,15
T3220,C1002,2023-05-26,48.68,45
T3221,C1084,2023-07-08,43.1,5
T3222,C1111,2023-04-26,31.97,31
T3223,C1018,2023-04-28,40.82,13
T3224,C1185,2023-11-12,89.91,11
T3225,C1253,2023-01-08,67.74,9
T3226,C1259,2024-07-23,42.68,24
T3227,C1146,2023-10-17,30.15,19
T3228,C1079,2023-08-02,27.79,45
T3229,C1180,2023-02-14,40.19,47
T3230,C1075,2023-04-24,76.56,14
T3231,C1265,2024-06-05,71.54,46
T3232,C1129,2023-07-14,60.88,24
T3233,C1148,2024-02-03,40.48,42
T3234,C1173,2023-04-05,36.37,3
T3235,C1082,2023-08-03,50.01,40
T3236,C1299,2023-07-09,75.98,36
T3237,C1159,2024-05-03,20.12,45
T3238,C1001,2023-08-20,24.69,10
T3239,C1150,2024-04-07,57.09,9
T3240,C1115,2024-06-18,21.62,41
T3241,C1089,2023-07-09,87.52,25
T3242,C1041,2023-05-03,93.35,30
T3243,C1069,2024-05-06,40.52,39
T3244,C1179,2024-06-21,75.53,49
T3245,C1107,2024-06-23,26.28,47
T3246,C1170,2023-03-18,23.44,28
T3247,C1220,2023-12-26,56.63,30
T3248,C1130,2023-03-09,114.26,13
T3249,C1049,2023-07-24,91.15,7
T3250,C1196,2023-08-25,204.88,10
T3251,C1298,2024-06-06,194.97,18
T3252,C1246,2024-03-01,68.12,24
T3253,C1070,2024-06-30,59.85,10
T3254,C1249,2024-04-29,27.23,25
T3255,C1081,2023-07-21,57.97,38
T3256,C1033,2024-05-16,46.53,22
T3257,C1036,2023-02-20,71.51,40
T3258,C1234,2023-04-27,21.55,39
T3259,C1117,2024-05-18,44.14,20
T3260,C1274,2023-02-01,14.88,9
T3261,C1111,2024-01-21,93.67,1
T3262,C1018,2024-05-31,13.36,21
T3263,C1204,2023-05-15,147.92,46
T3264,C1176,2024-02-09,100.63,4
T3265,C1268,2023-11-25,39.95,44
T3266,C1289,2024-02-11,61.31,26
T3267,C1074,2023-06-28,147.57,46
T3268,C1074,2023-03-09,9.89,37
T3269,C1242,2024-06-17,70.58,37
T3270,C1113,2023-03-02,122.14,15
T3271,C1092,2023-07-18,76.06,49
T3272,C1045,2023-01-01,66.19,15
T3273,C1122,2023-04-24,48.29,14
T3274,C1098,2024-01-14,31.12,4
T3275,C1038,2023-01-26,47.9,7
T3276,C1051,2023-05-07,52.36,26
T3277,C1267,2023-07-18,72.39,41
T3278,C1036,2023-07-12,66.93,12
T3279,C1111,2024-07-27,81.41,40
T3280,C1116,2023-04-19,52.69,34
T3281,C1210,2023-05-07,57.83,14
T3282,C1126,2024-03-15,56.31,7
T3283,C1007,2023-09-23,38.67,30
T3284,C1180,2023-10-16,38.05,8
T3285,C1209,2024-07-17,19.61,5
T3286,C1163,2023-04-30,23.31,23
T3287,C1067,2023-01-04,20.34,8
T3288,C1285,2024-05-25,59.43,47
T3289,C1135,2023-06-21,14.75,48
T3290,C1195,2023-07-05,57.04,43
T3291,C1202,2024-04-21,18.94,43
T3292,C1053,2023-12-29,27.38,32
T3293,C1051,2023-02-25,51.43,9
T3294,C1029,2024-06-01,49.4,47
T3295,C1158,2024-06-22,75.29,32
T3296,C1115,2023-01-05,60.78,4
T3297,C1250,2024-04-29,35.58,35
T3298,C1243,2023-04-13,45.32,26
T3299,C1049,2023-03-24,77.02,26
T3300,C1194,2024-03-19,52.46,11
T3301,C1140,2023-12-10,87.4,25
T3302,C1019,2023-09-11,30.28,26
T3303,C1055,2023-11-19,31.23,34
T3304,C1244,2023-04-27,21.4,49
T3305,C1042,2024-02-07,85.11,2
T3306,C1130,2023-07-26,116.54,26
T3307,C1146,2023-06-27,38.61,48
T3308,C1238,2023-11-21,35.17,32
T3309,C1136,2023-08-11,23.02,30
T3310,C1162,2023-02-07,92.46,49
T3311,C1193,2023-05-20,43.12,24
T3312,C1107,2024-07-22,59.28,30
T3313,C1257,2023-06-19,54.67,14
T3314,C1199,2023-08-18,17.41,25
T3315,C1211,2023-04-12,13.25,14
T3316,C1280,2023-01-31,111.64,10
T3317,C1100,2024-06-08,97.11,31
T3318,C1218,2023-12-11,88.97,28
T3319,C1145,2024-05-29,46.02,10
T3320,C1111,2024-04-27,30.26,15
T3321,C1202,2023-07-28,52.09,35
T3322,C1044,2023-10-06,27.75,43
T3323,C1251,2024-02-07,61.85,5
T3324,C1278,2024-03-26,46.74,18
T3325,C1204,2023-10-12,39.31,19
T3326,C1115,2023-01-22,61.01,29
T3327,C1150,2023-06-12,43.93,14
T3328,C1087,2023-06-30,26.71,1
T3329,C1040,2023-07-22,30.42,1
T3330,C1261,2023-12-08,48.75,31
T3331,C1260,2024-07-13,42.52,35
T3332,C1185,2023-03-27,78.75,14
T3333,C1084,2023-07-18,58.63,44
T3334,C1295,2023-06-04,62.34,10
T3335,C1121,2023-12-02,20.68,20
T3336,C1169,2024-04-17,44.84,42
T3337,C1265,2024-07-02,20.26,12
T3338,C1012,2023-10-22,35.91,23
T3339,C1062,2023-06-22,69.54,33
T3340,C1218,2023-05-07,34.25,47
T3341,C1274,2024-04-14,40.44,6
T3342,C1259,2023-01-27,57.64,44
T3343,C1068,2023-03-08,39.55,42
T3344,C1236,2023-02-05,93.19,17
T3345,C1026,2024-03-01,37.03,25
T3346,C1177,2024-05-09,44.78,46
T3347,C1154,2024-04-12,105.04,34
T3348,C1257,2023-06-09,56.68,13
T3349,C1238,2024-04-30,46.97,16
T3350,C1011,2023-01-03,132.41,49
T3351,C1120,2024-07-19,60.93,26
T3352,C1022,2023-12-13,105.18,5
T3353,C1252,2024-02-17,73.22,28
T3354,C1005,2023-02-26,75.56,44
T3355,C1118,2024-07-20,108.43,31
T3356,C1199,2023-08-16,70.37,33
T3357,C1244,2023-06-11,41.97,39
T3358,C1271,2024-05-08,49.35,6
T3359,C1033,2023-10-30,52.04,22
T3360,C1077,2023-03-18,100.65,49
T3361,C1085,2023-05-05,90.32,22
T3362,C1082,2023-07-30,61.17,48
T3363,C1036,2023-02-18,54.81,21
T3364,C1220,2023-10-21,60.68,16
T3365,C1221,2023-09-12,96.87,2
T3366,C1138,2024-01-12,136.77,42
T3367,C1140,2024-02-22,63.22,19
T3368,C1234,2023-03-20,28.66,18
T3369,C1196,2024-03-27,22.88,46
T3370,C1047,2024-04-21,28.06,40
T3371,C1071,2023-01-10,137.9,34
T3372,C1152,2024-03-17,22.77,46
